SNO,LEAGUE_ID,CLUB_ID,MATCH_TYPE,DATE,TEAM_ONE,TEAM_ONE_URL,TEAM_ONE_ID,TEAM_ONE_CLUB_ID,TEAM_TWO,TEAM_TWO_URL,TEAM_TWO_ID,TEAM_TWO_CLUB_ID,RESULT,SCORES_SUMMARY_RAW,SCORECARD_URL,POINTS,SCORE_SUMMARY_TEAM_1,SCORE_SUMMARY_TEAM_1_SCORE,SCORE_SUMMARY_TEAM_2,SCORE_SUMMARY_TEAM_2_SCORE,League Name
6,949,32995,League,10/18/2025,TUT 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=5431&clubId=32995,5431,32995,HARLEQUINS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=5426&clubId=32995,5426,32995,Abandoned.,TUT 3: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=7430&clubId=32995,2,TUT 3,0/0(0.0),,,2025/2026 TITANS SECOND LEAGUE
5,949,32995,League,10/18/2025,TUKS 5,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=5430&clubId=32995,5430,32995,IRENE VILLAGERS 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=5432&clubId=32995,5432,32995,Abandoned.,TUKS 5: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=7428&clubId=32995,2,TUKS 5,0/0(0.0),,,2025/2026 TITANS SECOND LEAGUE
4,949,32995,League,10/11/2025,CBCOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=5425&clubId=32995,5425,32995,TUT 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=5431&clubId=32995,5431,32995,CBCOB 3 won by 35 Runs,CBCOB 3: 137/10(34.1) TUT 3: 102/10(23.1),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=7373&clubId=32995,0,CBCOB 3,137/10(34.1),TUT 3,102/10(23.1),2025/2026 TITANS SECOND LEAGUE
3,949,32995,League,10/11/2025,SINOVILLE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=5429&clubId=32995,5429,32995,IRENE VILLAGERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=5427&clubId=32995,5427,32995,IRENE VILLAGERS 3 won by 7 Wickets,SINOVILLE 3: 88/10(18.3) IRENE VILLAGERS 3: 90/3(11.4),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=7368&clubId=32995,4,SINOVILLE 3,88/10(18.3),IRENE VILLAGERS 3,90/3(11.4),2025/2026 TITANS SECOND LEAGUE
2,949,32995,League,10/11/2025,IRENE VILLAGERS 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=5432&clubId=32995,5432,32995,PHSOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=5428&clubId=32995,5428,32995,PHSOB 3 won by 2 Wickets,IRENE VILLAGERS 4: 249/10(40.4) PHSOB 3: 250/8(39.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=7365&clubId=32995,4,IRENE VILLAGERS 4,249/10(40.4),PHSOB 3,250/8(39.0),2025/2026 TITANS SECOND LEAGUE
1,949,32995,League,10/11/2025,HARLEQUINS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=5426&clubId=32995,5426,32995,TUKS 5,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=5430&clubId=32995,5430,32995,HARLEQUINS 3 won by 25 Runs,HARLEQUINS 3: 186/10(39.2) TUKS 5: 161/10(26.1),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=7359&clubId=32995,0,HARLEQUINS 3,186/10(39.2),TUKS 5,161/10(26.1),2025/2026 TITANS SECOND LEAGUE
90,790,32995,League,03/30/2025,CBCOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4552&clubId=32995,4552,32995,CENTURION KAVALIERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4560&clubId=32995,4560,32995,CBCOB 3: 227/3 (30.0/45 ov),CBCOB 3: 227/3(30.0) Live,https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=7144&clubId=32995,0,CBCOB 3,227/3(30.0),,,2024 Titans Second League
89,790,32995,League,03/30/2025,SINOVILLE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4556&clubId=32995,4556,32995,CBCOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4552&clubId=32995,4552,32995,Abandoned.,SINOVILLE 3: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=7116&clubId=32995,2,SINOVILLE 3,0/0(0.0),,,2024 Titans Second League
88,790,32995,League,03/29/2025,CENTURION KAVALIERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4560&clubId=32995,4560,32995,CBCOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4552&clubId=32995,4552,32995,CBCOB 3 won by 6 Wickets,CENTURION KAVALIERS 3: 63/10(13.3) CBCOB 3: 64/4(11.1),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=7143&clubId=32995,4,CENTURION KAVALIERS 3,63/10(13.3),CBCOB 3,64/4(11.1),2024 Titans Second League
87,790,32995,League,03/29/2025,CENTURION KAVALIERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4560&clubId=32995,4560,32995,SINOVILLE 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4557&clubId=32995,4557,32995,Abandoned. Winner: SINOVILLE 4,CENTURION KAVALIERS 3: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=7096&clubId=32995,4,CENTURION KAVALIERS 3,0/0(0.0),,,2024 Titans Second League
86,790,32995,League,03/23/2025,CENTURION KAVALIERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4560&clubId=32995,4560,32995,PHSOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4555&clubId=32995,4555,32995,Abandoned.,CENTURION KAVALIERS 3: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=7079&clubId=32995,2,CENTURION KAVALIERS 3,0/0(0.0),,,2024 Titans Second League
85,790,32995,League,03/22/2025,SINOVILLE 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4557&clubId=32995,4557,32995,PHSOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4555&clubId=32995,4555,32995,Forfeited. Winner: SINOVILLE 4,SINOVILLE 4: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=7090&clubId=32995,0,SINOVILLE 4,0/0(0.0),,,2024 Titans Second League
84,790,32995,League,03/22/2025,SINOVILLE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4556&clubId=32995,4556,32995,CBCOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4552&clubId=32995,4552,32995,CBCOB 3 won by 5 Wickets,SINOVILLE 3: 162/10(34.4) CBCOB 3: 163/5(21.1),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=7087&clubId=32995,4,SINOVILLE 3,162/10(34.4),CBCOB 3,163/5(21.1),2024 Titans Second League
83,790,32995,League,03/22/2025,SINOVILLE 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4557&clubId=32995,4557,32995,PHSOB 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4561&clubId=32995,4561,32995,Forfeited. Winner: SINOVILLE 4,SINOVILLE 4: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=7080&clubId=32995,0,SINOVILLE 4,0/0(0.0),,,2024 Titans Second League
82,790,32995,League,03/16/2025,CENTURION KAVALIERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4560&clubId=32995,4560,32995,IRENE VILLAGERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4554&clubId=32995,4554,32995,Abandoned. Winner: IRENE VILLAGERS 3,CENTURION KAVALIERS 3: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=7094&clubId=32995,4,CENTURION KAVALIERS 3,0/0(0.0),,,2024 Titans Second League
81,790,32995,League,03/15/2025,SINOVILLE 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4557&clubId=32995,4557,32995,CBCOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4552&clubId=32995,4552,32995,SINOVILLE 4 won by 68 Runs,SINOVILLE 4: 218/9(45.0) CBCOB 3: 150/10(37.4),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=7037&clubId=32995,0,SINOVILLE 4,218/9(45.0),CBCOB 3,150/10(37.4),2024 Titans Second League
80,790,32995,League,03/15/2025,IRENE VILLAGERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4554&clubId=32995,4554,32995,PHSOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4555&clubId=32995,4555,32995,PHSOB 3 won by 3 Wickets,IRENE VILLAGERS 3: 166/10(42.1) PHSOB 3: 167/7(23.3),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=7032&clubId=32995,4,IRENE VILLAGERS 3,166/10(42.1),PHSOB 3,167/7(23.3),2024 Titans Second League
79,790,32995,League,03/15/2025,HARLEQUINS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4553&clubId=32995,4553,32995,TUKS 5,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4558&clubId=32995,4558,32995,HARLEQUINS 3 won by 15 Runs,HARLEQUINS 3: 163/10(35.4) TUKS 5: 148/10(36.4),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=7031&clubId=32995,0,HARLEQUINS 3,163/10(35.4),TUKS 5,148/10(36.4),2024 Titans Second League
78,790,32995,League,03/15/2025,TUT 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4559&clubId=32995,4559,32995,CENTURION KAVALIERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4560&clubId=32995,4560,32995,Abandoned. Winner: TUT 3,TUT 3: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=7029&clubId=32995,0,TUT 3,0/0(0.0),,,2024 Titans Second League
77,790,32995,League,03/15/2025,PHSOB 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4561&clubId=32995,4561,32995,SINOVILLE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4556&clubId=32995,4556,32995,Forfeited. Winner: SINOVILLE 3,PHSOB 4: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=6992&clubId=32995,4,PHSOB 4,0/0(0.0),,,2024 Titans Second League
76,790,32995,League,03/08/2025,TUT 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4559&clubId=32995,4559,32995,PHSOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4555&clubId=32995,4555,32995,PHSOB 3 won by 8 Wickets,TUT 3: 203/9(45.0) PHSOB 3: 208/2(25.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=7005&clubId=32995,4,TUT 3,203/9(45.0),PHSOB 3,208/2(25.0),2024 Titans Second League
75,790,32995,League,03/08/2025,IRENE VILLAGERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4554&clubId=32995,4554,32995,HARLEQUINS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4553&clubId=32995,4553,32995,IRENE VILLAGERS 3 won by 21 Runs,IRENE VILLAGERS 3: 259/5(45.0) HARLEQUINS 3: 238/9(45.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=6965&clubId=32995,0,IRENE VILLAGERS 3,259/5(45.0),HARLEQUINS 3,238/9(45.0),2024 Titans Second League
74,790,32995,League,03/08/2025,SINOVILLE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4556&clubId=32995,4556,32995,TUKS 5,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4558&clubId=32995,4558,32995,SINOVILLE 3 won by 55 Runs,SINOVILLE 3: 252/10(45.0) TUKS 5: 197/10(37.4),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=6962&clubId=32995,0,SINOVILLE 3,252/10(45.0),TUKS 5,197/10(37.4),2024 Titans Second League
73,790,32995,League,03/08/2025,SINOVILLE 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4557&clubId=32995,4557,32995,PHSOB 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4561&clubId=32995,4561,32995,Forfeited. Winner: SINOVILLE 4,SINOVILLE 4: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=6960&clubId=32995,0,SINOVILLE 4,0/0(0.0),,,2024 Titans Second League
72,790,32995,League,03/01/2025,PHSOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4555&clubId=32995,4555,32995,CBCOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4552&clubId=32995,4552,32995,Abandoned.,PHSOB 3: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=7006&clubId=32995,2,PHSOB 3,0/0(0.0),,,2024 Titans Second League
71,790,32995,League,03/01/2025,CENTURION KAVALIERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4560&clubId=32995,4560,32995,PHSOB 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4561&clubId=32995,4561,32995,Forfeited. Winner: CENTURION KAVALIERS 3,CENTURION KAVALIERS 3: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=6998&clubId=32995,0,CENTURION KAVALIERS 3,0/0(0.0),,,2024 Titans Second League
70,790,32995,League,03/01/2025,IRENE VILLAGERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4554&clubId=32995,4554,32995,TUT 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4559&clubId=32995,4559,32995,TUT 3 won by 5 Wickets,IRENE VILLAGERS 3: 99/10(26.2) TUT 3: 100/5(24.2),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=6879&clubId=32995,4,IRENE VILLAGERS 3,99/10(26.2),TUT 3,100/5(24.2),2024 Titans Second League
69,790,32995,League,03/01/2025,SINOVILLE 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4557&clubId=32995,4557,32995,TUKS 5,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4558&clubId=32995,4558,32995,TUKS 5 won by 10 Wickets,SINOVILLE 4: 46/10(17.0) TUKS 5: 52/0(5.4),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=6875&clubId=32995,4,SINOVILLE 4,46/10(17.0),TUKS 5,52/0(5.4),2024 Titans Second League
68,790,32995,League,03/01/2025,HARLEQUINS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4553&clubId=32995,4553,32995,SINOVILLE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4556&clubId=32995,4556,32995,HARLEQUINS 3 won by 91 Runs,HARLEQUINS 3: 168/10(33.5) SINOVILLE 3: 77/9(22.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=6874&clubId=32995,0,HARLEQUINS 3,168/10(33.5),SINOVILLE 3,77/9(22.0),2024 Titans Second League
67,790,32995,League,02/22/2025,IRENE VILLAGERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4554&clubId=32995,4554,32995,SINOVILLE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4556&clubId=32995,4556,32995,Abandoned.,IRENE VILLAGERS 3: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=7013&clubId=32995,2,IRENE VILLAGERS 3,0/0(0.0),,,2024 Titans Second League
66,790,32995,League,02/22/2025,PHSOB 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4561&clubId=32995,4561,32995,PHSOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4555&clubId=32995,4555,32995,Abandoned. Winner: PHSOB 3,PHSOB 4: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=6848&clubId=32995,4,PHSOB 4,0/0(0.0),,,2024 Titans Second League
65,790,32995,League,02/22/2025,TUKS 5,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4558&clubId=32995,4558,32995,CENTURION KAVALIERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4560&clubId=32995,4560,32995,Abandoned.,TUKS 5: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=6822&clubId=32995,2,TUKS 5,0/0(0.0),,,2024 Titans Second League
64,790,32995,League,02/22/2025,CBCOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4552&clubId=32995,4552,32995,TUT 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4559&clubId=32995,4559,32995,Abandoned.,CBCOB 3: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=6821&clubId=32995,2,CBCOB 3,0/0(0.0),,,2024 Titans Second League
63,790,32995,League,02/22/2025,SINOVILLE 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4557&clubId=32995,4557,32995,HARLEQUINS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4553&clubId=32995,4553,32995,Abandoned.,SINOVILLE 4: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=6795&clubId=32995,2,SINOVILLE 4,0/0(0.0),,,2024 Titans Second League
62,790,32995,League,02/15/2025,CBCOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4552&clubId=32995,4552,32995,IRENE VILLAGERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4554&clubId=32995,4554,32995,Abandoned.,CBCOB 3: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=6792&clubId=32995,2,CBCOB 3,0/0(0.0),,,2024 Titans Second League
61,790,32995,League,02/15/2025,PHSOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4555&clubId=32995,4555,32995,TUKS 5,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4558&clubId=32995,4558,32995,Abandoned.,PHSOB 3: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=6784&clubId=32995,2,PHSOB 3,0/0(0.0),,,2024 Titans Second League
60,790,32995,League,02/15/2025,HARLEQUINS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4553&clubId=32995,4553,32995,CENTURION KAVALIERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4560&clubId=32995,4560,32995,HARLEQUINS 3 won by 128 Runs,HARLEQUINS 3: 241/4(33.0) CENTURION KAVALIERS 3: 113/10(29.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=6783&clubId=32995,0,HARLEQUINS 3,241/4(33.0),CENTURION KAVALIERS 3,113/10(29.0),2024 Titans Second League
59,790,32995,League,02/15/2025,SINOVILLE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4556&clubId=32995,4556,32995,SINOVILLE 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4557&clubId=32995,4557,32995,Abandoned.,SINOVILLE 3: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=6765&clubId=32995,2,SINOVILLE 3,0/0(0.0),,,2024 Titans Second League
58,790,32995,League,02/15/2025,TUT 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4559&clubId=32995,4559,32995,PHSOB 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4561&clubId=32995,4561,32995,Forfeited. Winner: TUT 3,TUT 3: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=6724&clubId=32995,0,TUT 3,0/0(0.0),,,2024 Titans Second League
57,790,32995,League,02/09/2025,PHSOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4555&clubId=32995,4555,32995,HARLEQUINS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4553&clubId=32995,4553,32995,PHSOB 3 won by 88 Runs,PHSOB 3: 171/10(27.3) HARLEQUINS 3: 83/10(16.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=6708&clubId=32995,0,PHSOB 3,171/10(27.3),HARLEQUINS 3,83/10(16.0),2024 Titans Second League
56,790,32995,League,02/08/2025,PHSOB 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4561&clubId=32995,4561,32995,CBCOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4552&clubId=32995,4552,32995,Forfeited. Winner: CBCOB 3,PHSOB 4: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=6716&clubId=32995,4,PHSOB 4,0/0(0.0),,,2024 Titans Second League
55,790,32995,League,02/08/2025,CENTURION KAVALIERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4560&clubId=32995,4560,32995,SINOVILLE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4556&clubId=32995,4556,32995,CENTURION KAVALIERS 3 won by 4 Runs,CENTURION KAVALIERS 3: 284/9(45.0) SINOVILLE 3: 280/10(39.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=6706&clubId=32995,0,CENTURION KAVALIERS 3,284/9(45.0),SINOVILLE 3,280/10(39.0),2024 Titans Second League
54,790,32995,League,02/08/2025,SINOVILLE 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4557&clubId=32995,4557,32995,IRENE VILLAGERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4554&clubId=32995,4554,32995,SINOVILLE 4 won by 31 Runs,SINOVILLE 4: 218/10(43.3) IRENE VILLAGERS 3: 187/10(41.3),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=6678&clubId=32995,0,SINOVILLE 4,218/10(43.3),IRENE VILLAGERS 3,187/10(41.3),2024 Titans Second League
53,790,32995,League,02/08/2025,TUKS 5,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4558&clubId=32995,4558,32995,TUT 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4559&clubId=32995,4559,32995,Abandoned. Winner: TUKS 5,TUKS 5: 228/7(45.0) TUT 3: 197/8(41.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=6674&clubId=32995,0,TUKS 5,228/7(45.0),TUT 3,197/8(41.0),2024 Titans Second League
52,790,32995,League,02/02/2025,CENTURION KAVALIERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4560&clubId=32995,4560,32995,SINOVILLE 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4557&clubId=32995,4557,32995,SINOVILLE 4 won by 10 Wickets,CENTURION KAVALIERS 3: 100/10(30.3) SINOVILLE 4: 103/0(11.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=6630&clubId=32995,4,CENTURION KAVALIERS 3,100/10(30.3),SINOVILLE 4,103/0(11.0),2024 Titans Second League
51,790,32995,League,02/01/2025,PHSOB 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4561&clubId=32995,4561,32995,IRENE VILLAGERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4554&clubId=32995,4554,32995,Forfeited. Winner: IRENE VILLAGERS 3,PHSOB 4: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=6640&clubId=32995,4,PHSOB 4,0/0(0.0),,,2024 Titans Second League
50,790,32995,League,02/01/2025,TUT 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4559&clubId=32995,4559,32995,HARLEQUINS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4553&clubId=32995,4553,32995,HARLEQUINS 3 won by 3 Wickets,TUT 3: 255/9(40.0) HARLEQUINS 3: 258/7(39.5),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=6633&clubId=32995,4,TUT 3,255/9(40.0),HARLEQUINS 3,258/7(39.5),2024 Titans Second League
49,790,32995,League,02/01/2025,PHSOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4555&clubId=32995,4555,32995,SINOVILLE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4556&clubId=32995,4556,32995,PHSOB 3 won by 220 Runs,PHSOB 3: 327/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=6632&clubId=32995,0,PHSOB 3,327/0(0.0),,,2024 Titans Second League
48,790,32995,League,02/01/2025,TUKS 5,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4558&clubId=32995,4558,32995,CBCOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4552&clubId=32995,4552,32995,CBCOB 3 won by 6 Wickets,TUKS 5: 183/10(39.0) CBCOB 3: 184/4(26.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=6604&clubId=32995,4,TUKS 5,183/10(39.0),CBCOB 3,184/4(26.0),2024 Titans Second League
47,790,32995,League,01/25/2025,TUKS 5,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4558&clubId=32995,4558,32995,PHSOB 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4561&clubId=32995,4561,32995,Forfeited. Winner: TUKS 5,TUKS 5: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=6698&clubId=32995,0,TUKS 5,0/0(0.0),,,2024 Titans Second League
46,790,32995,League,01/25/2025,HARLEQUINS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4553&clubId=32995,4553,32995,CBCOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4552&clubId=32995,4552,32995,HARLEQUINS 3 won by 117 Runs,HARLEQUINS 3: 314/10(45.0) CBCOB 3: 197/8(36.3),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=6564&clubId=32995,0,HARLEQUINS 3,314/10(45.0),CBCOB 3,197/8(36.3),2024 Titans Second League
45,790,32995,League,01/25/2025,TUT 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4559&clubId=32995,4559,32995,SINOVILLE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4556&clubId=32995,4556,32995,TUT 3 won by 173 Runs,TUT 3: 377/4(45.0) SINOVILLE 3: 204/10(39.3),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=6563&clubId=32995,0,TUT 3,377/4(45.0),SINOVILLE 3,204/10(39.3),2024 Titans Second League
44,790,32995,League,01/25/2025,PHSOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4555&clubId=32995,4555,32995,SINOVILLE 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4557&clubId=32995,4557,32995,Forfeited. Winner: PHSOB 3,PHSOB 3: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=6552&clubId=32995,0,PHSOB 3,0/0(0.0),,,2024 Titans Second League
43,790,32995,League,01/25/2025,IRENE VILLAGERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4554&clubId=32995,4554,32995,CENTURION KAVALIERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=4560&clubId=32995,4560,32995,IRENE VILLAGERS 3 won by 126 Runs,IRENE VILLAGERS 3: 272/9(45.0) CENTURION KAVALIERS 3: 146/10(29.2),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=6547&clubId=32995,0,IRENE VILLAGERS 3,272/9(45.0),CENTURION KAVALIERS 3,146/10(29.2),2024 Titans Second League
